Transaction ID,Branch,Amount,Sender,Sender Old Balance,Sender New Balance,Receiver,Receiver Old Balance,Receiver New Balance,Transaction Count,Account Age,Last Transaction,Time of Transaction,isFraud
TRX2419056931,Dallas,16549.58,C1560670039,53734.62,37185.04,C874253820,21231.2,37780.78,90,5.94,3.47,01:48:09,0
TRX3571336126,San Francisco,125001.68,C886457525,1074277.44,949275.76,C336927685,930.68,125932.36,40,3,2.82,23:16:37,0
TRX5029558927,Nashville,146462.16,C592207425,201482.3,55020.14,C1596653154,23050.8,169512.96,96,7.45,3.29,14:07:37,0
TRX9784416940,Jacksonville,1928.87,C1034673425,78323.61,76394.74,C106424296,9405.98,11334.85,91,8.31,5.08,07:46:01,0
TRX3138946348,"Washington, D.C.",89041.07,C1573849496,125118.89,36077.82,C648315947,90793.6,179834.67,66,8.43,1.13,22:19:33,0
TRX8252520289,New York City,13614.91,C2021011079,99027.37,85412.46,C854653864,57384.6,70999.51,105,8.4,5.67,15:56:57,0
TRX9624029960,Charlotte,4620.130587,C989044347,62073.59,23799.67,C1474529475,61385.46,65036.36,6,5.31,4.94,11:49:16,1
TRX9971337695,Austin,88046.23,C844194537,110654.63,22608.4,C412255839,48800.89,136847.12,34,3.42,2.67,03:28:37,0
TRX8720677944,New York City,77816.36,C2140404961,101083.85,23267.49,C33238764,29672.81,107489.17,44,6.66,0.65,07:27:27,0
TRX7380740004,Philadelphia,37831.13,C639393055,39557.36,1726.23,C275251946,78522.59,116353.72,44,9.39,3.89,12:40:06,0
TRX3906803584,Nashville,55555.14,C1101970356,27942.31,51122.96,C1723848804,72793.35,49745.82,13,6.26,3.98,14:36:40,1
TRX9593611125,Jacksonville,81694.11,C1498452883,46161.23,62954.43,C1825656946,93981.97,63141.2,46,7.71,2.7,00:38:02,1
TRX1834675483,Jacksonville,125275,C1443210651,53040.3,91743.35,C1324173038,75072.88,57624.09,102,6.15,1.49,07:05:58,1
TRX2601583851,San Antonio,6560.53,C1670627211,57702.91,51142.38,C1089013300,75709.68,82270.21,18,7.63,4.17,15:39:09,0
TRX6216967312,"Washington, D.C.",3790.42,C265577219,26828.85,23038.43,C1038907896,45571.03,49361.45,104,5.71,1.27,16:04:49,0
TRX8461045884,Chicago,3891.04,C864248990,46954.46,43063.42,C1547521797,76772.49,80663.53,39,7.92,5.36,20:59:34,0
TRX5263067377,Philadelphia,494810.97,C7395550,25277.53,69598.49,C1578964260,5267.49,29695.56,48,7.89,3.59,03:48:22,1
TRX4409315759,Dallas,18714.87,C753214674,27954.68,9239.81,C1538086235,51378.72,70093.59,108,9.67,6.68,08:36:19,0
TRX9281646271,Charlotte,4385.26,C623446986,67414.25,63028.99,C1395523773,41471.87,45857.13,44,10.25,8.86,21:11:42,0
TRX2203692377,"Washington, D.C.",39244.81,C1454795974,63720.65,24475.84,C728756246,36810.29,76055.1,103,9.58,1.27,12:06:52,0
TRX8479644217,Phoenix,10021.49,C1845002237,45118.95,35097.46,C681279230,76664.64,86686.13,104,4.49,2.01,01:37:30,0
TRX8444786302,Austin,5045.77,C1256469923,22018.78,16973.01,C1350720002,92113.54,97159.31,5,4.79,4.58,10:06:28,0
TRX2608574462,Phoenix,48206.82,C706472440,69538.94,21332.12,C1883237069,70050.89,118257.71,13,3.51,0.94,12:13:25,0
TRX9975232690,Boston,142523.89,C951677655,166280.16,23756.27,C351249017,58761.27,201285.16,70,7.62,0.06,14:47:57,0
TRX8112166079,Fort Worth,7429.59,C1410514922,88120.33,80690.74,C176776385,9121.45,16551.04,28,4.77,2.84,06:15:54,0
TRX3104108954,Jacksonville,58447.8,C1994085390,62642.56,4194.76,C2123222442,80202.21,138650.01,3,7.33,1.45,16:23:31,0
TRX9833870964,Philadelphia,75442.68,C1179968371,79062.83,3620.15,C991875403,99.06,75541.74,30,4.27,0.75,04:54:47,0
TRX1101307391,San Diego,13193.64,C1953044087,62973.69,49780.05,C1583082378,75467.41,88661.05,44,8.66,1.79,19:00:46,0
TRX9825185190,New York City,7199.26,C1302877661,68774.49,61575.23,C699574604,10141.03,17340.29,30,8.76,2.52,02:09:36,0
TRX1485115164,Indianapolis,13704,C1092646857,29629.45,15925.45,C1998103567,29642.27,43346.27,105,8.92,4.25,17:22:20,0
TRX9587755732,Seattle,1370.69,C956331813,59301.53,57930.84,C529893402,79372.69,80743.38,89,7.9,0.61,06:42:20,0
TRX8537264695,Seattle,4601.56,C656650448,8113.81,3512.25,C318771502,80065.25,84666.81,35,4.24,1.68,19:38:27,0
TRX7173784666,Dallas,4466.25,C1478334108,12756.81,8290.56,C364413600,13008.84,17475.09,65,5.38,3.32,22:30:20,0
TRX5434425944,Charlotte,10531.657,C848187074,66334.1,45629.62,C539322891,29982.02,59274.34,34,7.14,6.8,01:09:33,1
TRX4431759935,El Paso,3952.83,C2144334265,26097.61,22144.78,C963573938,69571.14,73523.97,105,7.25,2.04,22:32:06,0
TRX5956105073,Nashville,32733.62,C263588219,32982.38,248.76,C1789419471,82199.75,114933.37,107,7.61,6.49,18:37:54,0
TRX2377691542,Philadelphia,10517.232,C2110370842,82436.85,61856.72,C167018904,94729.32,72857.89,50,7.1,3.32,21:37:40,1
TRX3664475146,San Jose,101782.59,C1021778875,116028.22,14245.63,C1755226641,17555.57,119338.16,55,8.08,0.37,14:39:23,0
TRX7408948881,Boston,22547.2,C855547146,44706.39,22159.19,C1946111918,42904.73,65451.93,48,2.7,0.88,17:48:51,0
TRX8940413802,Chicago,50101.88,C1190892929,50546.91,445.03,C1713999849,30595.28,80697.16,16,4.21,1.21,16:59:34,0
TRX1499455377,San Francisco,90106.13,C554817465,98510.96,8404.83,C1324249868,25452.21,115558.34,37,6.48,1.56,01:58:35,0
TRX4516849703,Philadelphia,13558.958,C2115597658,82072.39,65932.61,C1958592872,76092.4,19975.27,77,3.29,3.02,14:57:09,1
TRX6505916140,Fort Worth,191064.36,C1532409428,193424.3,2359.94,C944757319,87789.25,278853.61,84,3.44,3.12,08:40:57,0
TRX5922669141,Austin,20551.28,C1476812556,41862.88,21311.6,C307441207,16332.42,36883.7,78,5.42,4.45,22:36:04,0
TRX5908062959,Houston,17396.31,C1713605602,86882.49,69486.18,C2052403472,85475.47,102871.78,56,6.86,3.14,18:07:02,0
TRX6070273262,San Antonio,4651.67,C538441446,97802.68,93151.01,C637091966,68512.31,73163.98,70,8.08,1.56,00:04:36,0
TRX6423524651,Charlotte,3670.319,C1987977423,5773.26,11930.23,C995531141,25825.08,83186.35,41,6.18,3.62,02:24:44,1
TRX9689682712,Indianapolis,106324.91,C1423602542,123454.2,17129.29,C2017574192,72238.71,178563.62,70,9.42,7.64,10:55:06,0
TRX7438177306,San Jose,7614.89,C1511675169,75589.46,67974.57,C26065947,12702.34,20317.23,68,6.79,4.4,05:30:59,0
TRX6270985188,Charlotte,25256.761,C1526838264,91831.3,87233.49,C1971991758,2336.04,73003.08,51,8.03,2.81,08:56:04,1
TRX5276898602,Philadelphia,10232.665,C240653058,70672.21,99285.83,C1997028929,66180.33,51603.28,88,6.98,1.07,17:50:48,1
TRX4920672220,San Diego,7073.6,C677930699,28329.11,21255.51,C1648582256,45749.95,52823.55,110,8.25,0.82,13:08:22,0
TRX4043772683,Los Angeles,3023.16,C2083969860,71974.63,68951.47,C1112758237,58266.68,61289.84,13,9.4,2.95,22:30:10,0
TRX5737418295,Charlotte,4754.82,C1773336805,54460.87,49706.05,C977245867,7130.16,11884.98,13,3.73,3.64,12:28:55,0
TRX4761877540,New York City,5955.29,C163385254,6750.35,795.06,C948900440,2073.32,8028.61,58,4.03,0.05,09:44:47,0
TRX1443153642,Phoenix,71176.26,C1445324769,80466.58,9290.32,C877804870,5277.97,76454.23,82,3.81,2.12,20:59:23,0
TRX6147232888,Philadelphia,10460.53,C1232675280,77794.37,67333.84,C1734023423,39736.23,50196.76,99,1.85,0.55,16:00:37,0
TRX7455691822,Charlotte,2608.481,C102027291,21823.76,17924.25,C2061982630,20930.36,1922.96,11,2.15,1.88,06:41:26,1
TRX4805783712,San Diego,16878.5,C174195637,90378.83,73500.33,C1627883152,67251.39,84129.89,38,6.06,5.37,04:52:35,0
TRX6936383829,Seattle,105404.94,C96039159,110898.08,5493.14,C858727880,41782.35,147187.29,25,8.84,4.98,03:07:43,0
TRX5994304152,Columbus,6689.88,C599592065,49274.29,42584.41,C1368316340,77755.15,84445.03,109,7.09,3.78,22:17:48,0
TRX5241984693,Columbus,29675.275,C2082678778,7325.19,45937.98,C474933596,65985.35,13236.04,10,3.57,2.12,03:49:40,1
TRX7893612972,Charlotte,187692.66,C16705482,553185.78,365493.12,C1167068004,48376.54,236069.2,82,3.36,1.39,20:53:36,0
TRX8548407917,Chicago,72897.92,C1572745406,96500.75,23602.83,C928103158,65337.6,138235.52,84,8.48,6.41,16:29:55,0
TRX1923731024,"Washington, D.C.",151597.18,C1682716048,158446.17,6848.99,C1227792007,52799.14,204396.32,45,3.79,1.53,12:00:59,0
TRX1883761563,Seattle,1669.11,C1922949345,50126.83,48457.72,C1605702850,39282.62,40951.73,2,5.65,2,01:59:25,0
TRX5941690575,New York City,131143.26,C396918327,132077.77,934.51,C1190857779,14874.4,146017.66,6,7.77,4.89,11:21:53,0
TRX6427109135,Dallas,108697.45,C25734038,112053.74,3356.29,C259077766,68617.53,177314.98,20,9.74,1.32,07:07:16,0
TRX8277668318,Boston,20439.44,C1534942922,39196.14,18756.7,C846274760,52735.63,73175.07,65,8.98,1.2,22:53:00,0
TRX9055759830,Jacksonville,145554.57,C1600154294,848220.25,702665.68,C661565357,46239.35,191793.92,38,3.34,2.38,01:10:55,0
TRX5372662523,Dallas,58470.79,C2045706119,64491.64,6020.85,C1877986974,15873.04,74343.83,88,7.95,2.47,05:44:14,0
TRX6654620084,Denver,57357.33,C1234328865,64930.69,7573.36,C603259018,24496.79,81854.12,93,7.13,5.43,13:57:42,0
TRX1124360629,San Antonio,3720.12,C1218496682,67953.69,64233.57,C2055422401,11029.14,14749.26,101,8.8,0.04,21:06:02,0
TRX9016427257,"Washington, D.C.",5563.16,C935522484,9219.48,3656.32,C1267042315,82617.02,88180.18,44,7.04,0.31,14:05:31,0
TRX5262434860,Columbus,155374.53,C1144653485,173478.76,18104.23,C1942085027,73104.29,228478.82,6,6.4,5.8,17:52:15,0
TRX1990306158,San Diego,106286.15,C1426344756,121299.19,15013.04,C736874772,85759.64,192045.79,108,6.19,0.47,07:07:22,0
TRX4000582744,Chicago,72588.32,C1422714112,88647.89,16059.57,C854777436,50307.34,122895.66,12,7.56,4.02,04:10:20,0
TRX3390469417,Jacksonville,149174.43,C1244536402,76092.4,7048.23,C345290829,21697.1,3702.99,18,5.44,5.26,17:55:14,1
TRX1521317178,Dallas,72010.87,C794940817,73720.7,1709.83,C438660480,35946.39,107957.26,107,6.82,0.74,02:43:28,0
TRX2318892793,Charlotte,98879.14,C1275693559,116299.27,17420.13,C1324399707,33214.55,132093.69,27,6.48,1.12,10:23:54,0
TRX2768103915,Jacksonville,108013.27,C760487425,116548.97,8535.7,C691779749,36010.62,144023.89,110,5.48,3.54,23:33:10,0
TRX7245235014,San Jose,15304.68,C851109385,61970.48,46665.8,C1264267888,26632.04,41936.72,57,8.59,2.54,16:22:29,0
TRX2950780231,Los Angeles,144851.58,C642086628,146274.11,1422.53,C1713994595,28330.21,173181.79,32,8.24,6.91,05:39:54,0
TRX6945326835,Houston,483.98,C1049590050,73327.97,72843.99,C2090953436,31700.51,32184.49,107,5.01,2.4,11:38:12,0
TRX7863188646,Dallas,80311.72,C261838162,91008.64,10696.92,C1843885967,67757.29,148069.01,14,5.7,5.42,03:38:36,0
TRX5658907221,Dallas,169256.6,C1089291892,856839.92,687583.32,C1590977463,95643.23,264899.83,38,6.08,3.65,08:17:52,0
TRX9594737516,Philadelphia,50226.1,C1377301456,8188.59,37385.64,C5255258,26593.04,87532.22,33,8.52,0.27,05:14:11,1
TRX9867309049,"Washington, D.C.",9762.28,C623545006,63315.03,53552.75,C2082351661,68984.22,78746.5,24,4.27,2.88,17:06:35,0
TRX3945177406,Charlotte,1327.37,C654067279,569.56,6917.02,C525630200,33252.02,20283.79,49,8.17,3.74,13:08:47,1
TRX6538365138,Fort Worth,3485.75,C936706583,80055.46,76569.71,C1908839976,71062.38,74548.13,111,9.28,9.02,20:19:43,0
TRX9790121912,Jacksonville,6205.12,C525193238,26906.98,20701.86,C1268303884,28567.66,34772.78,66,6.34,2.6,10:13:50,0
TRX4684858738,Denver,77464.1,C2061982630,85070.17,7606.07,C1048712791,65414.56,142878.66,107,9.32,5.78,22:00:50,0
TRX5477522264,Indianapolis,6022.93,C1800592689,91404.13,85381.2,C1648700617,52428.23,58451.16,35,5.18,2.76,03:42:28,0
TRX5250757248,Dallas,6736.13,C1103641328,56770.64,50034.51,C1237743088,77067.71,83803.84,54,9.7,9.69,11:26:16,0
TRX8916841895,Philadelphia,185680.98,C2047147687,17556.57,38701.28,C802425281,73671.55,67761.04,29,4.56,4.41,17:42:36,1
TRX2677350723,Jacksonville,3427.04,C136108302,26705.82,23278.78,C462398202,39794.93,43221.97,5,6.27,5.49,16:33:42,0
TRX9676061269,San Francisco,174.29,C1535729270,48194.06,48019.77,C635379732,11524.57,11698.86,45,8.31,1.59,22:31:13,0
TRX4925021099,Houston,60436.94,C1093441885,79780.1,19343.16,C677007331,53968.35,114405.29,51,2.79,2.24,22:29:39,0
TRX1062435693,Indianapolis,72.23,C1872257073,14574.39,14502.16,C340715687,43275.86,43348.09,50,8.87,7.96,13:07:32,0
TRX5734877974,Boston,3525.54,C2055269325,19060.21,15534.67,C1677309282,73704.24,77229.78,1,6.57,1.89,23:31:03,0
TRX8908056453,Indianapolis,150949.66,C1377968609,185804.77,34855.11,C1763000764,13390.89,164340.55,14,4.81,2.01,10:12:51,0
TRX5157200468,Chicago,45311.22,C977522995,59763.67,14452.45,C2062357773,52449.72,97760.94,76,4.62,3.36,23:36:23,0
TRX1181557403,Seattle,9970.16,C521641809,19135.09,9164.93,C46941357,48640,58610.16,103,7.72,3,14:50:07,0
TRX8743915468,Indianapolis,2937.34,C1708101024,43353.06,40415.72,C1166203398,5199.82,8137.16,34,6.34,4.08,15:25:03,0
TRX8980287931,Houston,118007.32,C1675971686,133460.8,15453.48,C705400860,20382.15,138389.47,47,2.56,1.89,23:00:17,0
TRX1349783953,Philadelphia,23139.47,C152349586,45763.78,22624.31,C1389774257,74720.2,97859.67,88,11.01,6.54,21:08:04,0
TRX2667104274,Los Angeles,917.38,C817896503,14614.21,13696.83,C1837163537,23195.97,24113.35,111,9.73,2.12,15:49:51,0
TRX9265424075,Chicago,8531.44,C61693849,40738.86,32207.42,C17680342,42033.04,50564.48,48,6.23,2.39,12:10:05,0
TRX7853995768,Charlotte,18147.95,C1088491512,178576.15,160428.2,C516913231,6407.25,24555.2,19,3.82,2.93,01:21:34,0
TRX3587303702,Charlotte,12450.02,C498748934,1053.57,49994.74,C161982472,91312.6,60124.98,39,3.76,1.21,20:00:10,1
TRX1772450552,Philadelphia,216.2579609,C543835743,6635.89,41814.97,C1915435938,55701.66,93673.32,16,8.89,8.16,21:33:29,1
TRX2045485773,Nashville,121181.8,C1814543901,34660.88,63203.3,C1103666479,82232.64,99588.75,82,2.42,1.53,19:36:07,1
TRX9468016321,Charlotte,43721.63,C1627883152,53371.59,9649.96,C521270862,18882.12,62603.75,3,9.57,7.47,03:56:17,0
TRX7096531810,Charlotte,1900.587,C1264941544,2063.67,63428.01,C1981943537,29873.11,40663.09,57,2.25,0.3,19:57:05,1
TRX6200098448,Columbus,3295.19,C840095827,40723.95,37428.76,C1695157072,73228.96,76524.15,95,5.22,3.73,00:07:23,0
TRX6980782426,Austin,12240.34,C1899938605,26014.37,13774.03,C645564279,66097.67,78338.01,15,6.55,1.94,05:16:00,0
TRX2753461538,Fort Worth,60214.51,C500618423,79160.66,18946.15,C541846360,74011.92,134226.43,96,4.62,2.78,03:32:10,0
TRX3744124866,San Antonio,10475.29,C1522288781,47510.3,37035.01,C1341158560,20140.6,30615.89,77,7.86,2.36,07:56:51,0
TRX7974006567,Fort Worth,5871.44,C669132924,85922.7,80051.26,C2014777783,49687.68,55559.12,24,2.81,1.92,00:21:13,0
TRX7886807832,Charlotte,135562.25,C483529787,136756.46,1194.21,C535910992,88625.6,224187.85,56,8.82,2.56,03:24:14,0
TRX1064424575,Houston,1360.43,C89772444,76234.2,74873.77,C1979961282,79199.79,80560.22,30,7.41,3.63,04:27:34,0
TRX8772869154,Fort Worth,6568.75,C175881660,45637.01,39068.26,C978798,85739.1,92307.85,27,6.25,1.82,05:57:55,0
TRX8568979310,San Francisco,3032.12,C1290733383,33608.59,30576.47,C99253188,48023.07,51055.19,69,2.04,1.97,09:54:55,0
TRX2754816364,Charlotte,8067.077,C1257287212,29418.7,82279.35,C80572712,68588.06,11549.01,75,1.67,1.18,05:26:11,1
TRX5359903325,Jacksonville,1815.83,C970890202,46308.34,44492.51,C17041642,94171.26,95987.09,99,3.7,1.07,04:06:53,0
TRX3199759267,San Antonio,151940.71,C686721068,152362.19,421.48,C1437983537,60341.95,212282.66,14,4.12,0.28,15:24:06,0
TRX9307258803,Los Angeles,12677.45,C1938483077,1242.39,98887.03,C217590872,44235.79,64338.56,23,6.83,3.74,19:35:38,1
TRX3040013413,"Washington, D.C.",4839.18,C1575405527,58512.89,53673.71,C1632300236,67878.11,72717.29,57,12.32,6.76,23:08:32,0
TRX4622285077,San Diego,1916.28,C175961135,5385.85,3469.57,C362417934,70744.54,72660.82,24,8.39,6.41,23:53:51,0
TRX5241361090,Phoenix,4721.88,C2095677157,50114.91,45393.03,C1969752268,81916.3,86638.18,36,3.59,2.9,15:29:31,0
TRX6733157753,Jacksonville,67429.27,C1910687448,73336.6,5907.33,C61921754,95533.75,162963.02,32,6.83,3.13,21:32:08,0
TRX2393670143,San Diego,32064.62,C1878454236,53675.07,21610.45,C841660110,99020.99,131085.61,35,7.51,4.56,03:14:49,0
TRX8518397600,Boston,2304.2,C130166095,16135.46,13831.26,C1181545730,38022.31,40326.51,95,10.81,5.05,01:24:55,0
TRX2434524829,Dallas,5323.28,C1688782916,30125.1,24801.82,C187903706,21846.88,27170.16,18,9.04,3.14,05:01:48,0
TRX3355968694,Chicago,172355.98,C500483729,176404.3,4048.32,C153115658,11684.1,184040.08,51,7.56,7.08,05:44:26,0
TRX2732910576,Phoenix,538.17,C1264231563,33669.48,33131.31,C1845137754,61635.82,62173.99,8,3.36,3.17,04:58:38,0
TRX6786850280,Charlotte,1556.49,C1997028929,68470.15,66913.66,C773302758,65992.28,67548.77,55,6.38,4.8,13:30:07,0
TRX8537134900,Phoenix,2455.08,C659271212,3863.12,1408.04,C822232612,23762.43,26217.51,31,4.09,0.39,21:05:57,0
TRX8748774530,Chicago,122680.39,C1940245575,126723.06,4042.67,C819323772,36171.84,158852.23,59,1.86,1.03,00:58:12,0
TRX1069022266,Charlotte,81319.1,C2028767654,81741.25,422.15,C832743930,97899,179218.1,77,5.64,5.49,16:41:28,0
TRX1355616387,Indianapolis,29.03,C626961003,92940.59,92911.56,C261567641,33820.49,33849.52,4,5.02,1.24,23:30:22,0
TRX6515856482,"Washington, D.C.",24971.08,C369805307,67081.31,42110.23,C1976503781,7781.21,32752.29,14,6.8,0.5,05:50:04,0
TRX2164347857,Austin,3504.75,C1590292218,24291.99,20787.24,C1217347025,19936.72,23441.47,28,4.82,3.99,16:52:50,0
TRX7325937479,Columbus,991.738,C1222626908,8124.8,62073.84,C1213480721,75482.4,87925.46,87,4.91,4.31,21:13:09,1
TRX1508706140,Indianapolis,132948.43,C1776180205,142870.42,9921.99,C2000449863,86426.72,219375.15,63,2.31,1.98,03:25:09,0
TRX2765500893,San Francisco,24066.75,C1123321137,5920.82,77443.85,C1916224178,22835.2,20648.11,10,2.92,1.8,22:36:30,1
TRX5000281618,Columbus,1072.27,C1602785474,50909.06,49836.79,C839552703,13225.17,14297.44,35,7.26,0.3,10:14:06,0
TRX8241341605,"Washington, D.C.",5629.97,C1671007220,1376.83,45428.22,C1035219650,73013.51,2942.01,93,5.85,4.54,12:39:42,1
TRX7425661407,Jacksonville,28445.999,C1897368146,99480.67,42632.95,C1730154498,67235.54,15530.62,87,7.17,7.06,20:33:37,1
TRX2958143979,Philadelphia,20563.52,C379671137,62157.41,41593.89,C1885867912,15504.16,36067.68,58,9.38,1.93,15:54:14,0
TRX7342708860,San Francisco,14961.783,C1930837320,68525.82,3686.36,C1972772630,23852.28,59831.18,60,3.07,2.34,08:10:28,1
TRX4414289053,"Washington, D.C.",151967.8,C1086508626,576766.56,424798.76,C1985832925,80897.86,232865.66,38,4.94,2.65,23:37:00,0
TRX5508731497,New York City,8607.73,C261925632,83232.12,74624.39,C1776180205,24892.32,33500.05,70,4.44,3.42,13:14:56,0
TRX5924382632,Columbus,9405.76,C878231139,72759.25,63353.49,C1481594086,89245.2,98650.96,92,8.61,1.97,20:25:36,0
TRX7761388420,Houston,79817.22,C764358458,112464.12,32646.9,C2069500590,9895.34,89712.56,86,3.2,3.17,01:49:17,0
TRX1745255016,San Diego,11353.892,C1149993098,46987.85,52142.95,C1503844182,39186.34,79549.97,84,2.44,1.54,21:46:03,1
TRX1127948352,Denver,59580.02,C257361295,113554.63,53974.61,C1298557761,77910.44,137490.46,85,3.07,0.73,07:38:55,0
TRX3619703340,Seattle,1434.08,C260620222,22921.44,21487.36,C1588219600,67864.22,69298.3,8,1.4,1.25,04:58:51,0
TRX9945161753,Boston,108710.77,C1858035494,116171.85,7461.08,C1815370847,45726.65,154437.42,51,6.09,1.79,00:15:00,0
TRX5956722433,San Diego,85.42,C2094191542,66535.22,66449.8,C1607566361,48461.98,48547.4,22,9.14,7.16,01:18:35,0
TRX9960316796,Dallas,178415.03,C1649884294,821277.67,642862.64,C1276761134,74392.92,252807.95,88,5.98,3.1,15:57:03,0
TRX8837327036,Indianapolis,58538.76,C1316910947,75588.06,17049.3,C1897368146,47241.66,105780.42,102,6.87,5.37,10:46:27,0
TRX8965938417,Indianapolis,36825.83,C1270236380,53641.18,16815.35,C1572745406,74604.25,111430.08,20,6.48,3.71,11:14:45,0
TRX6860107903,Boston,74380.61,C2026873444,120636,46255.39,C980364771,58691.51,133072.12,82,5.8,3.58,05:39:59,0
TRX3523613544,San Jose,1438.63,C1687702287,47210.25,45771.62,C286720552,60688.64,62127.27,95,9.86,7.6,00:58:23,0
TRX4896987753,Los Angeles,3876.42,C1040733616,59839.16,55962.74,C1622863652,61602.72,65479.14,75,4.2,3.06,19:52:51,0
TRX7807918555,San Diego,3597.59,C1107204185,92397.39,88799.8,C1337208570,90487.32,94084.91,29,2.76,1.05,12:36:38,0
TRX4108934977,Dallas,3046.56,C1014991909,21467.67,18421.11,C485701373,40863.3,43909.86,80,10.44,8.93,07:07:04,0
TRX7707660475,Fort Worth,138569.74,C822063782,145233.2,6663.46,C1878700101,73947.37,212517.11,92,3.83,1.93,13:57:47,0
TRX3431885018,"Washington, D.C.",5698.847,C1581066085,7363.01,95610.69,C845388562,95363.54,51376.35,74,7,1.49,21:44:33,1
TRX1998656051,San Jose,109648.19,C451959555,125670.08,16021.89,C1256806576,65536.69,175184.88,58,9.6,0.32,13:30:38,0
TRX4663105069,San Antonio,237.7516798,C305403110,6080.51,20125.28,C598722341,54171.52,75359.06,8,5.77,3.7,17:04:00,1
TRX8716668591,New York City,26772.7,C197080602,53380.89,26608.19,C431283552,68452.14,95224.84,111,8.78,0.04,08:41:42,0
TRX7035992962,San Diego,2206.56,C7162498,8347,6140.44,C975354582,8946.83,11153.39,62,7.81,3.18,00:50:29,0
TRX8543645727,Houston,90208.77,C720661245,102458.38,12249.61,C930204377,7378.61,97587.38,7,4.85,4.13,22:55:42,0
TRX5454532955,Phoenix,21902.51,C60187547,55912.65,34010.14,C590078605,94455.78,116358.29,42,4.64,0.29,14:05:24,0
TRX6080867445,Denver,102704.95,C1256806576,114909.85,12204.9,C1680028886,82750.49,185455.44,90,6.9,6.1,15:24:18,0
TRX6227358491,Chicago,128266.56,C1361609751,189350.85,61084.29,C1076966140,8660.48,136927.04,61,5.1,1.02,15:40:53,0
TRX7942809638,Jacksonville,11816.56,C1905280105,13636.77,1820.21,C1641418296,48264.05,60080.61,78,4.44,3.67,21:55:00,0
TRX1536240202,San Jose,1160.21,C527372258,80869.29,79709.08,C127401209,95441.16,96601.37,100,9.31,5.84,03:02:53,0
TRX5187103704,Chicago,111466.97,C227381657,14002.99,57211.48,C1271515799,57045.99,75044.85,111,5.62,4.11,21:26:13,1
