Transaction ID,Type,Branch,Amount,Name Origin,Old Balance Origin,New Balance Origin,Name Destination,Old Balance Destination,New Balance Destination,Unusual Logins,Account Age,isFlaggedFraud,Account Type,Date of Transaction,Time of Day,isFraud
TRX1924010195,PAYMENT,Brasil,14441.29,C2119663341,19418.0,4976.71,M295749384,1148199.0,1162640.29,4,3.230301035,0,Current,09-01-2018,Afternoon,0
TRX2368172719,PAYMENT,Italia,11177.15,C264953989,516641.0,505463.85,M1044144931,348998.0,360175.15,12,6.829338693,0,Savings,13-01-2018,Afternoon,0
TRX4689386837,PAYMENT,Estados Unidos,17555.4,C2032613967,19195.0,1639.6,M1311152251,1911100.0,1928655.4,13,5.046793542,0,Savings,25-01-2018,Afternoon,0
TRX8769579784,CASH_IN,Estados Unidos,200247.34,C1637207591,4008538.61,4208785.95,C1637207591,0.0,0.0,16,5.024073114,0,Savings,08-01-2018,Afternoon,0
TRX5216911285,PAYMENT,Brasil,7366.3,C1537689020,8082.0,715.7,M1699443392,1382944.0,1390310.3,17,5.746455769,0,Savings,19-01-2018,Morning,0
TRX3122342073,TRANSFER,Francia,799483.57,C1153933106,1038276.0,238792.43,C306206744,1122398.75,1921882.32,6,2.837149458,0,Savings,06-01-2018,Night,0
TRX8375111098,CASH_OUT,Malasia,58516.68,C8197402,1574613.75,1516097.07,C8197402,0.0,0.0,18,2.68386717,0,Savings,07-01-2018,Morning,0
TRX1169108885,CASH_IN,Honduras,5159.29,C2020226167,5732005.94,5737165.23,C2020226167,0.0,0.0,18,2.573349053,0,Savings,06-01-2018,Morning,0
TRX4478412160,PAYMENT,Italia,25642.6,C99042020,1879481.0,1853838.4,M391827378,444947.0,470589.6,13,4.902864442,0,Savings,06-01-2018,Afternoon,0
TRX2163908274,CASH_OUT,China,254399.35,C1655242052,1485984.0,1231584.65,C1655242052,0.0,0.0,6,4.291809953,0,Savings,06-01-2018,Afternoon,0
TRX9733501157,TRANSFER,Tailandia,2474181.78,C1238013097,2916830.0,442648.22,C306206744,3799219.95,6273401.73,5,7.069050569,0,Savings,07-01-2018,Night,0
TRX7110733939,PAYMENT,Iran,14338.89,C481817342,83807.2,69468.31,M1555450780,347773.0,362111.89,15,2.575088555,0,Current,05-01-2018,Night,0
TRX4155651679,PAYMENT,Reino Unido,4465.5,C516523336,30626.0,26160.5,M345144532,1843129.0,1847594.5,19,3.106039341,0,Savings,07-01-2018,Morning,0
TRX8038847714,PAYMENT,Mexico,3943.17,C2044337856,36786.34,32843.17,M435914790,310725.0,314668.17,14,0.670032252,0,Current,25-01-2018,Afternoon,0
TRX4058510116,CREDIT,Alemania,2356.99,C2083154356,34681.0,37037.99,C1234776885,2643188.16,2640831.17,5,6.27210427,0,Current,12-01-2018,Night,0
TRX7815628452,PAYMENT,Republica Dominicana,14037.48,C1108730163,213151.4,199113.92,M1556841942,1097238.0,1111275.48,2,5.671953705,0,Current,10-01-2018,Morning,0
TRX7329902216,PAYMENT,Republica Dominicana,6614.92,C79094208,10418.0,3803.08,M1444635117,1790483.0,1797097.92,19,5.801633177,0,Savings,07-01-2018,Night,0
TRX3024923449,TRANSFER,Australia,235238.66,C1872047468,235238.66,10.0,C116289363,0.0,0.0,15,2.354521897,0,Savings,08-01-2018,Morning,1
TRX7042197953,CREDIT,Colombia,8723.05,C2014777783,12580.0,21303.05,C991505714,1266524.82,1257801.77,12,8.653931775,0,Savings,13-01-2018,Morning,0
TRX8462739878,PAYMENT,Australia,30588.31,C187737357,144777.0,114188.69,M1984577117,1140783.0,1171371.31,1,1.757367732,0,Current,12-01-2018,Afternoon,0
TRX8494807880,PAYMENT,Australia,11982.62,C1676888944,22386.0,10403.38,M6559830,449426.0,461408.62,11,1.713206269,0,Savings,11-01-2018,Morning,0
TRX9735535962,PAYMENT,Paises Bajos,7180.44,C233255789,79343.0,72162.56,M422397815,121268.0,128448.44,2,8.345588416,0,Savings,03-01-2018,Night,0
TRX2166262504,PAYMENT,Rusia,4470.38,C518167684,11803.19,7332.81,M2088969892,315877.0,320347.38,10,0.605122426,0,Savings,16-01-2018,Afternoon,0
TRX6182286601,PAYMENT,Egipto,10751.65,C869051292,20997.0,10245.35,M1720624132,841336.0,852087.65,15,1.303686951,0,Savings,19-01-2018,Morning,0
TRX8046235867,PAYMENT,Francia,17575.98,C618864390,18121.0,545.02,M1562772628,784429.0,802004.98,11,6.084460878,0,Savings,08-01-2018,Afternoon,0
TRX9655678030,CASH_OUT,Rusia,1277212.77,C467632528,1277212.77,0.0,C467632528,0.0,0.0,3,7.526386725,0,Savings,06-01-2018,Morning,0
TRX7731347652,CASH_IN,Estados Unidos,56799.45,C116919541,6807643.54,6864442.99,C116919541,180938.43,179072.77,7,3.702682024,0,Current,13-01-2018,Night,1
TRX2824464302,PAYMENT,Vietnam,151.2,C1265053098,1904.0,1752.8,M246003654,1350639.0,1350790.2,15,4.91280883,0,Savings,11-01-2018,Night,0
TRX2345765637,PAYMENT,Nueva Zelanda,13367.64,C1877303247,41666.0,28298.36,M1293905436,1536501.0,1549868.64,18,2.796482885,0,Savings,13-01-2018,Morning,0
TRX3794425961,PAYMENT,Reino Unido,4804.74,C654740048,1110984.13,1106179.39,M1759915172,1486696.0,1491500.74,3,8.91775507,0,Savings,13-01-2018,Night,0
TRX4229290895,CASH_OUT,Filipinas,27320.2,C479734028,772004.0,744683.8,C479734028,0.0,0.0,10,4.332127597,0,Current,13-01-2018,Afternoon,0
TRX3065630032,PAYMENT,Italia,32101.86,C797416363,1674273.0,1642171.14,M491152599,596467.0,628568.86,1,1.633192002,0,Savings,16-01-2018,Night,0
TRX2367995655,PAYMENT,India,7899.89,C956315623,15216.0,7316.11,M1883269062,1406789.0,1414688.89,20,0.861906012,0,Savings,09-01-2018,Morning,0
TRX9332511538,CASH_IN,Australia,174253.85,C755820705,302756.57,477010.42,C755820705,0.0,0.0,14,7.640358467,0,Savings,19-01-2018,Night,0
TRX8854577801,PAYMENT,Republica Dominicana,9222.29,C947437179,10191.79,969.5,M132065521,1907031.0,1916253.29,2,2.28332762,0,Current,25-01-2018,Morning,0
TRX9745357360,PAYMENT,Haiti,1023.05,C349810210,13530.0,12506.95,M367559104,1723158.0,1724181.05,13,0.879480737,0,Current,16-01-2018,Morning,0
TRX9440598384,TRANSFER,Reino Unido,1918461.7,C136312946,1954710.0,36248.3,C1782113663,2490204.7,4408666.4,20,5.407484344,0,Savings,16-01-2018,Afternoon,0
TRX1279659850,PAYMENT,Irak,1557.36,C1921324291,11300.0,9742.64,M1762409247,1151506.0,1153063.36,7,3.492917537,0,Savings,05-01-2018,Night,0
TRX8497502751,PAYMENT,Francia,23704.62,C2126273510,1208435.0,1184730.38,M1177018330,1271799.0,1295503.62,12,8.514374247,0,Current,05-01-2018,Night,0
TRX7135574133,PAYMENT,Turquia,4058.66,C1428022141,4783.0,724.34,M1861754673,264426.0,268484.66,5,3.883971238,0,Current,09-01-2018,Night,0
TRX1484934057,TRANSFER,Cuba,120074.73,C1409933277,120074.73,0.0,C162114152,0.0,120074.73,1,5.662076657,0,Savings,25-01-2018,Morning,0
TRX9669043251,TRANSFER,Australia,707899.22,C1928117427,1660111.0,952211.78,C306206744,7173523.49,7881422.71,1,2.839868041,0,Current,10-01-2018,Morning,0
TRX5317024471,PAYMENT,Irlanda,1294.8,C869189990,231234.52,229939.72,M1681911120,585522.0,586816.8,9,0.284292715,0,Current,11-01-2018,Night,0
TRX2501727772,CASH_IN,China,258938.11,C1553077867,3384041.09,3642979.2,C1553077867,0.0,0.0,12,0.959179769,0,Current,05-01-2018,Night,0
TRX8236324515,CASH_OUT,Bosnia y Herzegovina,284677.82,C1311429106,0.0,0.0,C1311429106,995370.48,1556799.98,9,1.730364354,0,Savings,09-01-2018,Night,1
TRX9412088328,TRANSFER,Mexico,211075.91,C1540894701,1499455.0,1288379.09,C564160838,930082.81,1141158.72,19,7.40469881,0,Current,08-01-2018,Afternoon,0
TRX8407955252,PAYMENT,Francia,3051.36,C49534413,8068.0,5016.64,M1573989401,925038.0,928089.36,16,8.716305659,0,Current,08-01-2018,Afternoon,0
TRX8751842740,PAYMENT,Australia,12187.88,C1441243996,22472.0,10284.12,M936219350,1541676.0,1553863.88,10,1.166558758,0,Savings,06-01-2018,Morning,0
TRX2356458998,CASH_OUT,Francia,99109.77,C1890266440,1040821.0,941711.23,C1890266440,0.0,0.0,10,8.504172724,0,Savings,25-01-2018,Afternoon,0
TRX3701389601,CREDIT,Paises Bajos,3635.93,C296541232,106929.0,110564.93,C288665596,95816.79,92180.86,15,4.893192766,0,Savings,03-01-2018,Morning,0
TRX4979232357,CASH_OUT,Japan,77642.84,C1032568028,1834633.0,1756990.16,C1032568028,0.0,0.0,2,1.036444521,0,Savings,12-01-2018,Afternoon,0
TRX9843238284,PAYMENT,Togo,3107.85,C298259383,100767.0,97659.15,M575779772,849995.0,853102.85,3,0.240946099,0,Savings,19-01-2018,Night,0
TRX6322308900,PAYMENT,Panama,3358.66,C1741494589,22409.0,19050.34,M877809987,1286920.0,1290278.66,11,3.919608872,0,Savings,16-01-2018,Night,0
TRX4347921633,PAYMENT,Croacia,9801.54,C1450348360,103543.0,93741.46,M673004775,837681.0,847482.54,13,8.251329445,0,Current,12-01-2018,Morning,0
TRX2562543700,PAYMENT,Francia,3956.77,C1631050884,4205.0,248.23,M586261312,1371743.0,1375699.77,12,0.380558136,0,Savings,25-01-2018,Afternoon,0
TRX2744610557,CASH_OUT,Brasil,90106.13,C2038595185,739752.0,649645.87,C2038595185,0.0,0.0,19,5.116916776,0,Savings,25-01-2018,Afternoon,0
TRX3906803584,CASH_IN,Brasil,162464.0,C1343407473,3630989.22,3793453.22,C1343407473,0.0,0.0,3,7.983875745,0,Current,03-01-2018,Afternoon,0
TRX3650133685,PAYMENT,Mexico,5882.32,C278476563,10252.0,4369.68,M1479909053,589143.0,595025.32,9,6.38600874,0,Current,12-01-2018,Morning,0
TRX2866106220,CASH_OUT,Republica Dominicana,435330.06,C244842574,1101670.0,666339.94,C244842574,0.0,0.0,13,8.693026908,0,Savings,12-01-2018,Morning,0
TRX9023283513,TRANSFER,Rumania,668885.18,C1116642274,1440573.0,771687.82,C2011996123,280059.36,948944.54,8,0.175803999,0,Savings,08-01-2018,Night,0
TRX9201653066,TRANSFER,Turquia,611874.69,C100984998,1375671.0,763796.31,C1730752455,1069705.19,1681579.88,2,4.888471682,0,Savings,09-01-2018,Afternoon,0
TRX2283576482,TRANSFER,Estados Unidos,253181.89,C1642373234,1761539.0,1508357.11,C773898763,19378.05,272559.94,17,7.416600071,0,Current,12-01-2018,Afternoon,0
TRX6387516986,CASH_IN,Estados Unidos,95983.62,C1138845999,1442133.0,1538116.62,C1138845999,0.0,0.0,1,3.737549907,0,Current,06-01-2018,Morning,0
TRX3126123857,PAYMENT,China,1399.52,C1580600379,5041.0,3641.48,M615280623,268887.0,270286.52,13,8.600654283,0,Savings,25-01-2018,Morning,0
TRX9023649601,PAYMENT,Reino Unido,17826.95,C1221676704,1265584.0,1247757.05,M556080707,724797.0,742623.95,16,5.413093269,0,Current,25-01-2018,Afternoon,0
TRX2953628465,CASH_OUT,Reino Unido,105124.6,C1047698758,1398784.0,1293659.4,C1047698758,0.0,0.0,11,7.766375801,0,Savings,09-01-2018,Night,0
TRX9523638006,PAYMENT,Uruguay,10663.61,C843221108,52746.0,42082.39,M1013313550,149981.0,160644.61,17,7.71967727,0,Savings,10-01-2018,Morning,0
TRX6482512528,CASH_OUT,Espana,289645.52,C1446001495,1175390.0,885744.48,C1446001495,0.0,0.0,19,8.242775695,0,Current,10-01-2018,Afternoon,0
TRX6249432965,PAYMENT,Guatemala,823.23,C165296236,21789.61,20966.38,M1227497998,433318.0,434141.23,5,4.895612886,0,Savings,10-01-2018,Afternoon,0
TRX5375979803,PAYMENT,Iran,8777.15,C1732146867,470583.0,461805.85,M468567811,1167553.0,1176330.15,4,2.575601302,0,Current,19-01-2018,Afternoon,0
TRX1880519235,PAYMENT,Honduras,930.18,C1039486933,20493.0,19562.82,M1610143599,439366.0,440296.18,16,5.460877357,0,Savings,11-01-2018,Night,0
TRX2528966453,TRANSFER,Australia,486780.94,C1251831481,114417.0,0.0,C1832580921,0.0,486790.94,2,7.143573789,0,Savings,07-01-2018,Morning,1
TRX8705335307,PAYMENT,Nigeria,7543.1,C566860479,136506.0,128962.9,M1836018857,1383381.0,1390924.1,18,5.573197568,0,Savings,16-01-2018,Morning,0
TRX4459026339,CASH_OUT,Republica Dominicana,41088.35,C743365178,1632848.0,1591759.65,C743365178,0.0,0.0,20,5.598728996,0,Savings,06-01-2018,Morning,0
TRX4707716399,PAYMENT,Francia,12241.43,C347035587,16779.0,4537.57,M2035894779,300255.0,312496.43,5,1.710718439,0,Savings,13-01-2018,Afternoon,0
TRX3088653731,PAYMENT,Mexico,27613.05,C1522292820,31455.0,3841.95,M96665725,1547608.0,1575221.05,16,7.359562417,0,Savings,13-01-2018,Night,0
TRX9507435200,PAYMENT,India,30709.74,C473163048,1706756.0,1676046.26,M1576416089,1281747.0,1312456.74,16,5.467248985,0,Savings,09-01-2018,Afternoon,0
TRX8198549764,TRANSFER,Italia,617735.13,C155333444,1914510.0,1296774.87,C1778801068,8062459.87,8680195.0,10,4.919408724,0,Savings,07-01-2018,Morning,0
TRX1885925441,PAYMENT,Arabia Saudi,501.11,C174999703,8934.5,8433.39,M854977732,1423433.0,1423934.11,5,8.72682941,0,Savings,05-01-2018,Morning,0
TRX3206263993,TRANSFER,Republica Dominicana,451568.12,C752686443,1073295.0,621726.88,C1816757085,9150550.49,9602118.61,13,5.500128824,0,Savings,16-01-2018,Afternoon,0
TRX3600798728,CASH_OUT,Tailandia,9980.32,C1589466857,12936.0,2955.68,C1589466857,0.0,0.0,20,0.517828394,0,Savings,10-01-2018,Night,0
TRX7445956733,PAYMENT,Reino Unido,8269.87,C308784574,14573.0,6303.13,M1728067407,805922.0,814191.87,17,3.071295446,0,Savings,07-01-2018,Night,0
TRX7941545905,CREDIT,Lituania,3014.72,C1987354705,31568.0,34582.72,C40075281,25407.65,22392.93,6,8.488751879,0,Savings,19-01-2018,Morning,0
TRX5959859876,CASH_OUT,Mexico,234198.21,C1336210565,0.0,0.0,C1336210565,1791710.89,1840076.94,11,6.565190394,0,Savings,05-01-2018,Night,1
TRX9560137252,CASH_IN,Tayikistan,382001.01,C1576936424,2060636.18,2442637.19,C1576936424,0.0,0.0,13,6.935395206,0,Savings,06-01-2018,Morning,0
TRX8627252941,CASH_IN,Indonesia,60215.46,C876823802,1032511.32,1092726.78,C876823802,0.0,0.0,20,4.26899198,0,Current,11-01-2018,Night,0
TRX3911516928,PAYMENT,Peru,10.48,C821664929,17055.0,17044.52,M249270028,781311.0,781321.48,17,8.649208227,0,Savings,07-01-2018,Afternoon,0
TRX6584167146,PAYMENT,Francia,9633.82,C1889457907,24586.0,14952.18,M1771040410,1316302.0,1325935.82,6,8.375138542,0,Savings,05-01-2018,Afternoon,0
TRX7107538375,PAYMENT,Myanmar (Birmania),7154.46,C829737737,10115.0,2960.54,M1296109622,455111.0,462265.46,5,0.151638932,0,Savings,19-01-2018,Night,0
TRX3318854809,TRANSFER,Cuba,1095802.84,C602529144,1570773.0,474970.16,C1636786811,5607296.22,6703099.06,14,4.957234226,0,Savings,03-01-2018,Night,0
TRX8236795496,CASH_IN,Estados Unidos,105980.46,C40936992,1401776.73,1507757.19,C40936992,0.0,0.0,17,3.935493154,0,Savings,08-01-2018,Afternoon,0
TRX9716875870,PAYMENT,India,15584.63,C2013611916,347604.0,332019.37,M1745328286,452168.0,467752.63,6,2.296779281,0,Savings,07-01-2018,Morning,0
TRX3283512445,PAYMENT,Nepal,628.34,C1956602275,9470.53,8842.19,M920102538,459382.0,460010.34,9,3.038762139,0,Savings,12-01-2018,Night,0
TRX9107672811,PAYMENT,Estados Unidos,3202.12,C1793511544,12872.0,9669.88,M1822634375,287557.0,290759.12,8,3.519378594,0,Savings,13-01-2018,Morning,0
TRX8732256341,CASH_IN,Francia,84299.07,C746757564,7929845.57,8014144.64,C746757564,0.0,0.0,20,5.429914616,0,Savings,11-01-2018,Afternoon,0
TRX9433655894,PAYMENT,Estados Unidos,14107.2,C387258687,673860.0,659752.8,M526339400,901381.0,915488.2,3,6.828994131,0,Savings,19-01-2018,Morning,0
TRX7297690774,PAYMENT,Estados Unidos,5323.28,C1799424291,22141.0,16817.72,M1472012329,1377721.0,1383044.28,13,1.806103158,0,Current,06-01-2018,Afternoon,0
TRX3433736355,PAYMENT,Italia,10719.85,C931911789,15175.1,4455.25,M562685863,815579.0,826298.85,10,0.53263242,0,Savings,05-01-2018,Night,0
TRX6643241301,PAYMENT,Indonesia,7669.42,C1643299824,29659.0,21989.58,M688988404,395005.0,402674.42,12,1.956556535,0,Savings,10-01-2018,Afternoon,0
TRX8181846665,TRANSFER,India,215310.3,C1670993182,1102291.0,886980.7,C1100439041,22425.0,237735.3,14,3.927193975,0,Current,08-01-2018,Afternoon,0
TRX6116148306,CREDIT,Hungria,12617.81,C1998882269,30603.0,43220.81,C1424082571,30393.0,17775.19,10,4.002364669,0,Savings,06-01-2018,Night,0
TRX5841936620,PAYMENT,China,4528.17,C835426017,10637.0,6108.83,M65982709,1263583.0,1268111.17,8,6.113670301,0,Current,12-01-2018,Morning,0
TRX9817910682,CASH_IN,Nicaragua,45157.63,C1460026888,8281621.57,8326779.2,C1460026888,0.0,0.0,7,8.495437854,0,Current,12-01-2018,Night,0
TRX4297577169,TRANSFER,Mexico,177107.38,C1100358297,1268942.0,1091834.62,C184253187,4054240.04,4231347.42,18,4.724475421,0,Current,25-01-2018,Morning,0
TRX3555822779,CASH_OUT,Estados Unidos,10224.0,C1284098442,10224.0,0.0,C1284098442,0.0,0.0,14,3.466020559,0,Current,06-01-2018,Afternoon,0
TRX4644973458,TRANSFER,Italia,1545681.21,C837923432,2354629.0,808947.79,C1590550415,16400000.0,17945681.21,2,3.011599288,0,Current,05-01-2018,Morning,0
TRX7241693674,CASH_IN,Estados Unidos,42464.05,C1722642791,3673105.05,3715569.1,C1722642791,0.0,0.0,8,2.984613453,0,Savings,19-01-2018,Night,0
TRX2857212728,CASH_OUT,Australia,61159.51,C859690270,63455.0,2295.49,C859690270,0.0,0.0,17,7.268406452,0,Savings,10-01-2018,Afternoon,0
TRX2134799212,PAYMENT,Estados Unidos,5711.32,C14818675,77124.71,71413.39,M2051550010,425714.0,431425.32,7,7.853198762,0,Savings,09-01-2018,Afternoon,0
TRX6824383509,CREDIT,Nigeria,5529.13,C867288517,8547.0,14076.13,C242131142,10206.0,4676.87,19,5.452724107,0,Savings,06-01-2018,Night,0
TRX5506090404,CASH_IN,Estados Unidos,314094.74,C1696149270,6115923.6,6430018.34,C1696149270,0.0,0.0,20,5.439362887,0,Savings,05-01-2018,Afternoon,0
TRX7969206292,CASH_IN,Alemania,47687.62,C1015658596,7281913.46,7329601.08,C1015658596,0.0,0.0,1,0.812874343,0,Current,10-01-2018,Night,0
TRX3803362623,PAYMENT,Indonesia,3112.94,C627815870,18032.22,14919.28,M1609501721,1854296.0,1857408.94,11,2.210009093,0,Savings,16-01-2018,Morning,0
TRX7671109634,PAYMENT,Polonia,1589.74,C347053905,1258974.79,1257385.05,M738086393,336815.0,338404.74,4,8.018035959,0,Savings,13-01-2018,Afternoon,0
TRX7612472558,PAYMENT,Australia,7059.05,C2090894907,2062925.61,2055866.56,M832066800,1499292.0,1506351.05,8,7.445324507,0,Savings,16-01-2018,Morning,0
TRX9425157507,PAYMENT,Argelia,17348.25,C1705665942,100498.52,83150.27,M1731763384,151736.0,169084.25,14,7.458437681,0,Savings,06-01-2018,Afternoon,0
TRX7601506116,CASH_OUT,Alemania,9536.54,C649769713,688531.0,678994.46,C649769713,0.0,0.0,17,3.570200658,0,Current,13-01-2018,Morning,0
TRX5634108475,PAYMENT,Indonesia,4170.82,C2100771791,31251.0,27080.18,M1835778392,537885.0,542055.82,11,1.973294982,0,Savings,07-01-2018,Morning,0
TRX9024657393,TRANSFER,Estados Unidos,793967.31,C242495499,1891171.0,1097203.69,C1926673338,111767.2,905734.51,20,1.327762202,0,Savings,19-01-2018,Morning,0
TRX8916841895,PAYMENT,Reino Unido,15988.24,C537136238,53759.0,37770.76,M213819615,1642640.0,1658628.24,8,7.338142346,0,Savings,06-01-2018,Afternoon,0
TRX1151420964,CASH_IN,China,135324.19,C1751403001,1372752.22,1508076.41,C1751403001,0.0,0.0,2,6.52540225,0,Savings,09-01-2018,Morning,0
TRX8206904061,PAYMENT,Australia,1102.38,C1569371800,260276.69,259174.31,M249109901,1894438.0,1895540.38,19,7.999303268,0,Current,25-01-2018,Morning,0
TRX4890479039,PAYMENT,Honduras,5188.61,C1805672623,20721.0,15532.39,M1477964234,1561354.0,1566542.61,16,3.769986259,0,Current,09-01-2018,Night,0
TRX3406361693,PAYMENT,Mexico,740.95,C1739806152,782.0,41.05,M948315053,1209362.0,1210102.95,14,1.287002915,0,Savings,16-01-2018,Afternoon,0
TRX4856196442,PAYMENT,Reino Unido,4854.86,C358049703,20379.0,15524.14,M1410901593,1389334.0,1394188.86,7,4.528396026,0,Savings,07-01-2018,Afternoon,0
TRX9597542206,PAYMENT,Brasil,8215.28,C1294333974,51382.0,43166.72,M1819028083,1234956.0,1243171.28,20,7.993769273,0,Savings,19-01-2018,Night,0
TRX9702860278,PAYMENT,Australia,8720.99,C1665400909,13410.99,4690.0,M1980883605,1870470.0,1879190.99,2,5.698061048,0,Savings,19-01-2018,Night,0
TRX1716831820,CASH_OUT,Alemania,209202.05,C1066026148,312873.0,103670.95,C1066026148,0.0,0.0,7,0.290388034,0,Savings,19-01-2018,Morning,0
TRX5182446445,PAYMENT,Brasil,5624.03,C1236678463,110153.0,104528.97,M552806685,405548.0,411172.03,13,7.528074576,0,Current,03-01-2018,Night,0
TRX3322222188,PAYMENT,Italia,3580.42,C1678289068,11058.0,7477.58,M795924364,595644.0,599224.42,14,8.326277763,0,Current,06-01-2018,Night,0
TRX3030818735,CASH_OUT,China,76289.1,C1391067753,300349.25,224060.15,C1391067753,0.0,0.0,12,5.884381925,0,Current,06-01-2018,Afternoon,0
TRX9826639748,CASH_OUT,Francia,137197.06,C1491026718,1330268.0,1193070.94,C1491026718,0.0,0.0,11,8.998771548,0,Current,10-01-2018,Afternoon,0
TRX3251626157,PAYMENT,Alemania,9191.46,C97901029,9508.0,316.54,M809383315,579863.0,589054.46,2,5.311948447,0,Savings,10-01-2018,Morning,0
TRX1998575439,CASH_OUT,Australia,32733.62,C1979825302,473931.0,441197.38,C1979825302,0.0,0.0,8,4.463401302,0,Savings,07-01-2018,Morning,0
TRX4791229533,CASH_IN,Kenia,400377.11,C156954340,9206998.74,9607375.85,C156954340,0.0,0.0,11,0.377672803,0,Savings,16-01-2018,Night,0
TRX4054987167,PAYMENT,Colombia,30405.26,C1739822603,1834417.0,1804011.74,M1095918240,947240.0,977645.26,17,6.807115867,0,Savings,09-01-2018,Afternoon,0
TRX7588758339,PAYMENT,Estados Unidos,7735.32,C526898047,12861.0,5125.68,M1535877586,1451180.0,1458915.32,8,1.626808731,0,Current,10-01-2018,Night,0
TRX3761121217,TRANSFER,Peru,123755.39,C1687227181,1854038.0,1730282.61,C476179877,0.0,123755.39,1,4.709509934,0,Current,16-01-2018,Afternoon,0
TRX8064018724,PAYMENT,Indonesia,4867.56,C130721104,30853.2,25985.64,M560549459,1429104.0,1433971.56,9,3.496924225,0,Savings,25-01-2018,Morning,0
TRX3947029247,CASH_OUT,Australia,497424.19,C711310213,1419386.0,921961.81,C711310213,0.0,0.0,19,4.257265775,0,Current,03-01-2018,Morning,0
TRX9787286851,TRANSFER,Francia,62073.54,C1496220730,1165576.0,1103502.46,C1740000325,228702.01,290775.55,2,6.689060965,0,Current,10-01-2018,Afternoon,0
TRX8200355927,PAYMENT,Mexico,7360.48,C1886526482,289120.0,281759.52,M1989924937,455341.0,462701.48,12,3.587681032,0,Savings,07-01-2018,Morning,0
TRX4608860187,PAYMENT,Francia,7870.29,C1202220987,1445223.63,1437353.34,M256346753,988046.0,995916.29,13,8.642893265,0,Savings,16-01-2018,Night,0
TRX5798761232,PAYMENT,Estados Unidos,20112.79,C1696963667,550106.0,529993.21,M1275013351,1790471.0,1810583.79,20,2.021070326,0,Current,16-01-2018,Night,0
TRX5149750462,PAYMENT,Costa de Marfil,9805.46,C480184864,15128.0,5322.54,M1433956626,944520.0,954325.46,19,8.21688721,0,Savings,07-01-2018,Morning,0
TRX1488379266,CASH_IN,Estados Unidos,209467.79,C1225830367,2018660.16,2228127.95,C1225830367,0.0,0.0,1,3.834427551,0,Savings,13-01-2018,Morning,0
TRX5587098939,PAYMENT,Cuba,2402.8,C135832852,5020.0,2617.2,M1879362884,1764186.0,1766588.8,1,6.430637002,0,Savings,11-01-2018,Afternoon,0
TRX7680263303,PAYMENT,Vietnam,437.22,C468238626,66563.0,66125.78,M1560844138,1115648.0,1116085.22,8,3.970876038,0,Current,13-01-2018,Afternoon,0
TRX8723531888,PAYMENT,Reino Unido,3347.26,C443789561,15361.12,12013.86,M1060171806,1692004.0,1695351.26,14,7.607253523,0,Savings,25-01-2018,Morning,0
